user_id,Username,anime_id,Anime Title,rating
512,Champloon,10087,Fate/Zero,9
514,MarzipanNeko,10087,Fate/Zero,7
558,zanmato666,10087,Fate/Zero,7
559,Gyad,10087,Fate/Zero,10
561,Ishiyumi,10087,Fate/Zero,9
564,NiLka,10087,Fate/Zero,8
592,Enna,10087,Fate/Zero,8
609,Canal,10087,Fate/Zero,7
614,fluffyanimals,10087,Fate/Zero,8
615,Yojiro,10087,Fate/Zero,8
616,Darki,10087,Fate/Zero,10
634,Deithwen,10087,Fate/Zero,9
636,Rampage202,10087,Fate/Zero,7
652,Wyko,10087,Fate/Zero,8
658,Gemelle,10087,Fate/Zero,8
746,MilayaDevushka,10087,Fate/Zero,8
756,SkyDragon,10087,Fate/Zero,9
757,Cidfan,10087,Fate/Zero,9
760,rubberluffy,10087,Fate/Zero,9
762,Porumy,10087,Fate/Zero,10
789,cardin,10087,Fate/Zero,7
791,Kuisanagi,10087,Fate/Zero,9
817,AKIO-NOIR,10087,Fate/Zero,9
831,timbitstootsie,10087,Fate/Zero,9
835,Night_Demon,10087,Fate/Zero,8
859,Sora_Li,10087,Fate/Zero,9
860,peipei,10087,Fate/Zero,9
874,Aaron,10087,Fate/Zero,9
891,majikkou,10087,Fate/Zero,9
902,Late,10087,Fate/Zero,9
928,macskeptic,10087,Fate/Zero,7
930,Mephidro,10087,Fate/Zero,8
962,Crospi,10087,Fate/Zero,8
963,elevenletters,10087,Fate/Zero,7
20,vondur,11741,Fate/Zero 2nd Season,8
67,ShadowOz,11741,Fate/Zero 2nd Season,10
81,Ramp,11741,Fate/Zero 2nd Season,10
162,Sigyns,11741,Fate/Zero 2nd Season,7
208,Arinohyoshi,11741,Fate/Zero 2nd Season,10
268,Ticat,11741,Fate/Zero 2nd Season,7
310,Chazist,11741,Fate/Zero 2nd Season,9
357,zhambi,11741,Fate/Zero 2nd Season,7
359,Larsa,11741,Fate/Zero 2nd Season,9
384,Rie,11741,Fate/Zero 2nd Season,10
410,Meow,11741,Fate/Zero 2nd Season,10
426,cnsgurl23,11741,Fate/Zero 2nd Season,9
432,Vendiel,11741,Fate/Zero 2nd Season,8
436,Katsuki,11741,Fate/Zero 2nd Season,10
448,SJounouchi,11741,Fate/Zero 2nd Season,9
514,MarzipanNeko,11741,Fate/Zero 2nd Season,7
558,zanmato666,11741,Fate/Zero 2nd Season,7
559,Gyad,11741,Fate/Zero 2nd Season,10
561,Ishiyumi,11741,Fate/Zero 2nd Season,9
592,Enna,11741,Fate/Zero 2nd Season,8
609,Canal,11741,Fate/Zero 2nd Season,7
614,fluffyanimals,11741,Fate/Zero 2nd Season,9
615,Yojiro,11741,Fate/Zero 2nd Season,8
616,Darki,11741,Fate/Zero 2nd Season,10
634,Deithwen,11741,Fate/Zero 2nd Season,7
636,Rampage202,11741,Fate/Zero 2nd Season,8
652,Wyko,11741,Fate/Zero 2nd Season,7
756,SkyDragon,11741,Fate/Zero 2nd Season,9
757,Cidfan,11741,Fate/Zero 2nd Season,9
762,Porumy,11741,Fate/Zero 2nd Season,10
791,Kuisanagi,11741,Fate/Zero 2nd Season,8
817,AKIO-NOIR,11741,Fate/Zero 2nd Season,9
835,Night_Demon,11741,Fate/Zero 2nd Season,8
859,Sora_Li,11741,Fate/Zero 2nd Season,9
860,peipei,11741,Fate/Zero 2nd Season,9
874,Aaron,11741,Fate/Zero 2nd Season,10
891,majikkou,11741,Fate/Zero 2nd Season,9
902,Late,11741,Fate/Zero 2nd Season,9
928,macskeptic,11741,Fate/Zero 2nd Season,8
930,Mephidro,11741,Fate/Zero 2nd Season,9
963,elevenletters,11741,Fate/Zero 2nd Season,8
20,vondur,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,8
82,Achtor,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,6
119,Phony2,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,9
157,KobaKoba,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,10
357,zhambi,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,6
436,Katsuki,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,8
559,Gyad,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,7
615,Yojiro,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,8
634,Deithwen,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,9
682,zonnikku,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,9
728,Wickio,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,9
756,SkyDragon,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,9
762,Porumy,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,8
963,elevenletters,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,5
20,vondur,578,Hotaru no Haka,8
47,kei-clone,578,Hotaru no Haka,9
66,Hiromi,578,Hotaru no Haka,7
71,Smoka,578,Hotaru no Haka,8
88,wicked2k,578,Hotaru no Haka,9
110,happykawaiibunny,578,Hotaru no Haka,8
143,Rukia,578,Hotaru no Haka,10
157,KobaKoba,578,Hotaru no Haka,8
185,Fador,578,Hotaru no Haka,7
212,eternally,578,Hotaru no Haka,7
254,Ayu,578,Hotaru no Haka,7
292,MSN04,578,Hotaru no Haka,8
310,Chazist,578,Hotaru no Haka,6
317,killer04,578,Hotaru no Haka,7
327,shadowminion,578,Hotaru no Haka,10
333,db,578,Hotaru no Haka,10
336,Skyw4lker,578,Hotaru no Haka,7
341,melange,578,Hotaru no Haka,10
344,shance,578,Hotaru no Haka,7
353,Niccole,578,Hotaru no Haka,8
359,Larsa,578,Hotaru no Haka,9
368,Masterface7,578,Hotaru no Haka,9
375,Aiko,578,Hotaru no Haka,6
376,s0kkiplast,578,Hotaru no Haka,10
384,Rie,578,Hotaru no Haka,9
390,martino,578,Hotaru no Haka,10
392,Touhou,578,Hotaru no Haka,8
436,Katsuki,578,Hotaru no Haka,9
467,June,578,Hotaru no Haka,10
482,midnightq2,578,Hotaru no Haka,10
499,cyborg,578,Hotaru no Haka,9
504,JusticeGundam,578,Hotaru no Haka,5
506,Expression,578,Hotaru no Haka,9
507,slush,578,Hotaru no Haka,6
514,MarzipanNeko,578,Hotaru no Haka,10
521,Amurko,578,Hotaru no Haka,9
554,manateegirl,578,Hotaru no Haka,10
560,Kouy,578,Hotaru no Haka,10
564,NiLka,578,Hotaru no Haka,9
575,khyos,578,Hotaru no Haka,3
590,draiol,578,Hotaru no Haka,9
592,Enna,578,Hotaru no Haka,8
607,Lord_Vegita,578,Hotaru no Haka,9
608,kittenbitten,578,Hotaru no Haka,7
614,fluffyanimals,578,Hotaru no Haka,7
615,Yojiro,578,Hotaru no Haka,8
616,Darki,578,Hotaru no Haka,10
618,flo,578,Hotaru no Haka,10
632,aisakku,578,Hotaru no Haka,10
634,Deithwen,578,Hotaru no Haka,7
648,Mumei,578,Hotaru no Haka,9
651,Artic,578,Hotaru no Haka,7
652,Wyko,578,Hotaru no Haka,10
658,Gemelle,578,Hotaru no Haka,3
682,zonnikku,578,Hotaru no Haka,9
695,linoleumxx,578,Hotaru no Haka,9
706,therubicon,578,Hotaru no Haka,8
721,Sayosi,578,Hotaru no Haka,8
727,sxpeders,578,Hotaru no Haka,4
728,Wickio,578,Hotaru no Haka,10
750,Henrique,578,Hotaru no Haka,8
757,Cidfan,578,Hotaru no Haka,8
761,Silver,578,Hotaru no Haka,8
767,alfe,578,Hotaru no Haka,8
784,Adila,578,Hotaru no Haka,8
803,Theowne,578,Hotaru no Haka,10
812,Sabas,578,Hotaru no Haka,7
817,AKIO-NOIR,578,Hotaru no Haka,8
831,timbitstootsie,578,Hotaru no Haka,8
835,Night_Demon,578,Hotaru no Haka,10
840,Dragon_Empress,578,Hotaru no Haka,8
843,Condoriano,578,Hotaru no Haka,10
859,Sora_Li,578,Hotaru no Haka,9
861,terai,578,Hotaru no Haka,9
868,FireShot,578,Hotaru no Haka,8
877,SukieNeko,578,Hotaru no Haka,10
891,majikkou,578,Hotaru no Haka,10
898,nullcontext,578,Hotaru no Haka,7
906,dmv915,578,Hotaru no Haka,8
943,itainteazy,578,Hotaru no Haka,9
945,BulletproofSoul,578,Hotaru no Haka,7
947,datdo,578,Hotaru no Haka,10
949,chocopocky,578,Hotaru no Haka,7
960,niwasatou,578,Hotaru no Haka,10
963,elevenletters,578,Hotaru no Haka,6
971,neamon,578,Hotaru no Haka,8
983,VyseN,578,Hotaru no Haka,7
995,VnTB_version2,578,Hotaru no Haka,8
20,vondur,14719,JoJo no Kimyou na Bouken (TV),7
67,ShadowOz,14719,JoJo no Kimyou na Bouken (TV),8
88,wicked2k,14719,JoJo no Kimyou na Bouken (TV),8
119,Phony2,14719,JoJo no Kimyou na Bouken (TV),6
268,Ticat,14719,JoJo no Kimyou na Bouken (TV),9
271,Divine,14719,JoJo no Kimyou na Bouken (TV),9
295,AzraelNewtype,14719,JoJo no Kimyou na Bouken (TV),8
359,Larsa,14719,JoJo no Kimyou na Bouken (TV),8
374,Hemsko,14719,JoJo no Kimyou na Bouken (TV),9
384,Rie,14719,JoJo no Kimyou na Bouken (TV),8
396,Sources,14719,JoJo no Kimyou na Bouken (TV),5
410,Meow,14719,JoJo no Kimyou na Bouken (TV),10
426,cnsgurl23,14719,JoJo no Kimyou na Bouken (TV),10
436,Katsuki,14719,JoJo no Kimyou na Bouken (TV),9
467,June,14719,JoJo no Kimyou na Bouken (TV),5
559,Gyad,14719,JoJo no Kimyou na Bouken (TV),8
574,Kirox,14719,JoJo no Kimyou na Bouken (TV),6
575,khyos,14719,JoJo no Kimyou na Bouken (TV),6
616,Darki,14719,JoJo no Kimyou na Bouken (TV),9
634,Deithwen,14719,JoJo no Kimyou na Bouken (TV),7
636,Rampage202,14719,JoJo no Kimyou na Bouken (TV),9
648,Mumei,14719,JoJo no Kimyou na Bouken (TV),8
720,CoolCly,14719,JoJo no Kimyou na Bouken (TV),9
753,tajad0l,14719,JoJo no Kimyou na Bouken (TV),9
756,SkyDragon,14719,JoJo no Kimyou na Bouken (TV),9
757,Cidfan,14719,JoJo no Kimyou na Bouken (TV),9
760,rubberluffy,14719,JoJo no Kimyou na Bouken (TV),10
762,Porumy,14719,JoJo no Kimyou na Bouken (TV),10
789,cardin,14719,JoJo no Kimyou na Bouken (TV),10
817,AKIO-NOIR,14719,JoJo no Kimyou na Bouken (TV),7
835,Night_Demon,14719,JoJo no Kimyou na Bouken (TV),9
859,Sora_Li,14719,JoJo no Kimyou na Bouken (TV),8
874,Aaron,14719,JoJo no Kimyou na Bouken (TV),7
886,vrdabomb5717,14719,JoJo no Kimyou na Bouken (TV),7
925,lizzard,14719,JoJo no Kimyou na Bouken (TV),9
962,Crospi,14719,JoJo no Kimyou na Bouken (TV),7
963,elevenletters,14719,JoJo no Kimyou na Bouken (TV),6
20,vondur,4282,Kara no Kyoukai Movie 5: Mujun Rasen,8
48,seif,4282,Kara no Kyoukai Movie 5: Mujun Rasen,8
81,Ramp,4282,Kara no Kyoukai Movie 5: Mujun Rasen,9
268,Ticat,4282,Kara no Kyoukai Movie 5: Mujun Rasen,9
282,Hopis,4282,Kara no Kyoukai Movie 5: Mujun Rasen,10
341,melange,4282,Kara no Kyoukai Movie 5: Mujun Rasen,10
359,Larsa,4282,Kara no Kyoukai Movie 5: Mujun Rasen,8
401,zylias,4282,Kara no Kyoukai Movie 5: Mujun Rasen,9
410,Meow,4282,Kara no Kyoukai Movie 5: Mujun Rasen,10
436,Katsuki,4282,Kara no Kyoukai Movie 5: Mujun Rasen,10
504,JusticeGundam,4282,Kara no Kyoukai Movie 5: Mujun Rasen,8
558,zanmato666,4282,Kara no Kyoukai Movie 5: Mujun Rasen,8
559,Gyad,4282,Kara no Kyoukai Movie 5: Mujun Rasen,10
561,Ishiyumi,4282,Kara no Kyoukai Movie 5: Mujun Rasen,9
592,Enna,4282,Kara no Kyoukai Movie 5: Mujun Rasen,9
614,fluffyanimals,4282,Kara no Kyoukai Movie 5: Mujun Rasen,10
615,Yojiro,4282,Kara no Kyoukai Movie 5: Mujun Rasen,8
636,Rampage202,4282,Kara no Kyoukai Movie 5: Mujun Rasen,8
701,ShikiYukishiro,4282,Kara no Kyoukai Movie 5: Mujun Rasen,10
756,SkyDragon,4282,Kara no Kyoukai Movie 5: Mujun Rasen,7
760,rubberluffy,4282,Kara no Kyoukai Movie 5: Mujun Rasen,10
791,Kuisanagi,4282,Kara no Kyoukai Movie 5: Mujun Rasen,9
817,AKIO-NOIR,4282,Kara no Kyoukai Movie 5: Mujun Rasen,7
835,Night_Demon,4282,Kara no Kyoukai Movie 5: Mujun Rasen,10
860,peipei,4282,Kara no Kyoukai Movie 5: Mujun Rasen,10
906,dmv915,4282,Kara no Kyoukai Movie 5: Mujun Rasen,9
962,Crospi,4282,Kara no Kyoukai Movie 5: Mujun Rasen,9
20,vondur,572,Kaze no Tani no Nausicaä,9
48,seif,572,Kaze no Tani no Nausicaä,5
114,bluecc,572,Kaze no Tani no Nausicaä,5
157,KobaKoba,572,Kaze no Tani no Nausicaä,7
169,Nekokitsune,572,Kaze no Tani no Nausicaä,9
229,sugaryfluff,572,Kaze no Tani no Nausicaä,9
254,Ayu,572,Kaze no Tani no Nausicaä,10
268,Ticat,572,Kaze no Tani no Nausicaä,10
272,Diviance,572,Kaze no Tani no Nausicaä,9
292,MSN04,572,Kaze no Tani no Nausicaä,8
295,AzraelNewtype,572,Kaze no Tani no Nausicaä,7
317,killer04,572,Kaze no Tani no Nausicaä,4
327,shadowminion,572,Kaze no Tani no Nausicaä,5
333,db,572,Kaze no Tani no Nausicaä,7
341,melange,572,Kaze no Tani no Nausicaä,10
353,Niccole,572,Kaze no Tani no Nausicaä,8
356,iglified,572,Kaze no Tani no Nausicaä,7
368,Masterface7,572,Kaze no Tani no Nausicaä,8
374,Hemsko,572,Kaze no Tani no Nausicaä,7
376,s0kkiplast,572,Kaze no Tani no Nausicaä,9
384,Rie,572,Kaze no Tani no Nausicaä,8
392,Touhou,572,Kaze no Tani no Nausicaä,8
407,KingKogs,572,Kaze no Tani no Nausicaä,8
410,Meow,572,Kaze no Tani no Nausicaä,10
415,Valaris,572,Kaze no Tani no Nausicaä,7
426,cnsgurl23,572,Kaze no Tani no Nausicaä,7
431,izikiel,572,Kaze no Tani no Nausicaä,10
432,Vendiel,572,Kaze no Tani no Nausicaä,10
434,Gaignun87,572,Kaze no Tani no Nausicaä,6
436,Katsuki,572,Kaze no Tani no Nausicaä,7
467,June,572,Kaze no Tani no Nausicaä,10
482,midnightq2,572,Kaze no Tani no Nausicaä,10
488,stoneblade,572,Kaze no Tani no Nausicaä,10
527,wildinferno16,572,Kaze no Tani no Nausicaä,9
554,manateegirl,572,Kaze no Tani no Nausicaä,9
560,Kouy,572,Kaze no Tani no Nausicaä,6
564,NiLka,572,Kaze no Tani no Nausicaä,10
574,Kirox,572,Kaze no Tani no Nausicaä,8
575,khyos,572,Kaze no Tani no Nausicaä,10
590,draiol,572,Kaze no Tani no Nausicaä,7
592,Enna,572,Kaze no Tani no Nausicaä,9
598,Braveone,572,Kaze no Tani no Nausicaä,6
607,Lord_Vegita,572,Kaze no Tani no Nausicaä,9
608,kittenbitten,572,Kaze no Tani no Nausicaä,8
618,flo,572,Kaze no Tani no Nausicaä,9
632,aisakku,572,Kaze no Tani no Nausicaä,8
633,Darknesinthewood,572,Kaze no Tani no Nausicaä,10
648,Mumei,572,Kaze no Tani no Nausicaä,8
651,Artic,572,Kaze no Tani no Nausicaä,8
661,denkosensei,572,Kaze no Tani no Nausicaä,10
675,Arctic,572,Kaze no Tani no Nausicaä,8
677,tristanelf,572,Kaze no Tani no Nausicaä,7
678,CrimsonKnight,572,Kaze no Tani no Nausicaä,9
682,zonnikku,572,Kaze no Tani no Nausicaä,9
695,linoleumxx,572,Kaze no Tani no Nausicaä,9
713,demiotaku,572,Kaze no Tani no Nausicaä,9
728,Wickio,572,Kaze no Tani no Nausicaä,8
736,DistinctlyBenign,572,Kaze no Tani no Nausicaä,6
761,Silver,572,Kaze no Tani no Nausicaä,8
767,alfe,572,Kaze no Tani no Nausicaä,9
803,Theowne,572,Kaze no Tani no Nausicaä,9
812,Sabas,572,Kaze no Tani no Nausicaä,8
815,Bobbert,572,Kaze no Tani no Nausicaä,8
817,AKIO-NOIR,572,Kaze no Tani no Nausicaä,9
818,caelanarcher,572,Kaze no Tani no Nausicaä,10
831,timbitstootsie,572,Kaze no Tani no Nausicaä,8
835,Night_Demon,572,Kaze no Tani no Nausicaä,9
840,Dragon_Empress,572,Kaze no Tani no Nausicaä,9
843,Condoriano,572,Kaze no Tani no Nausicaä,9
848,Shinigami,572,Kaze no Tani no Nausicaä,9
860,peipei,572,Kaze no Tani no Nausicaä,10
861,terai,572,Kaze no Tani no Nausicaä,10
867,medusah,572,Kaze no Tani no Nausicaä,10
868,FireShot,572,Kaze no Tani no Nausicaä,7
877,SukieNeko,572,Kaze no Tani no Nausicaä,10
891,majikkou,572,Kaze no Tani no Nausicaä,8
898,nullcontext,572,Kaze no Tani no Nausicaä,8
906,dmv915,572,Kaze no Tani no Nausicaä,9
916,thesundaywriter,572,Kaze no Tani no Nausicaä,8
921,kio,572,Kaze no Tani no Nausicaä,8
925,lizzard,572,Kaze no Tani no Nausicaä,8
943,itainteazy,572,Kaze no Tani no Nausicaä,9
949,chocopocky,572,Kaze no Tani no Nausicaä,10
960,niwasatou,572,Kaze no Tani no Nausicaä,9
962,Crospi,572,Kaze no Tani no Nausicaä,10
995,VnTB_version2,572,Kaze no Tani no Nausicaä,8
998,Sanna,572,Kaze no Tani no Nausicaä,10
20,vondur,34599,Made in Abyss,9
112,luffykun,34599,Made in Abyss,9
268,Ticat,34599,Made in Abyss,10
344,shance,34599,Made in Abyss,9
357,zhambi,34599,Made in Abyss,9
415,Valaris,34599,Made in Abyss,9
431,izikiel,34599,Made in Abyss,9
436,Katsuki,34599,Made in Abyss,5
549,dotGif,34599,Made in Abyss,10
609,Canal,34599,Made in Abyss,6
615,Yojiro,34599,Made in Abyss,8
634,Deithwen,34599,Made in Abyss,8
648,Mumei,34599,Made in Abyss,9
682,zonnikku,34599,Made in Abyss,10
757,Cidfan,34599,Made in Abyss,10
789,cardin,34599,Made in Abyss,9
791,Kuisanagi,34599,Made in Abyss,7
840,Dragon_Empress,34599,Made in Abyss,9
852,leginag,34599,Made in Abyss,10
859,Sora_Li,34599,Made in Abyss,10
891,majikkou,34599,Made in Abyss,10
949,chocopocky,34599,Made in Abyss,8
960,niwasatou,34599,Made in Abyss,10
962,Crospi,34599,Made in Abyss,8
963,elevenletters,34599,Made in Abyss,6
20,vondur,512,Majo no Takkyuubin,9
47,kei-clone,512,Majo no Takkyuubin,7
110,happykawaiibunny,512,Majo no Takkyuubin,7
114,bluecc,512,Majo no Takkyuubin,7
143,Rukia,512,Majo no Takkyuubin,8
157,KobaKoba,512,Majo no Takkyuubin,7
229,sugaryfluff,512,Majo no Takkyuubin,9
254,Ayu,512,Majo no Takkyuubin,8
292,MSN04,512,Majo no Takkyuubin,7
333,db,512,Majo no Takkyuubin,7
341,melange,512,Majo no Takkyuubin,8
344,shance,512,Majo no Takkyuubin,7
357,zhambi,512,Majo no Takkyuubin,8
376,s0kkiplast,512,Majo no Takkyuubin,10
384,Rie,512,Majo no Takkyuubin,9
399,roarg,512,Majo no Takkyuubin,5
407,KingKogs,512,Majo no Takkyuubin,8
431,izikiel,512,Majo no Takkyuubin,10
432,Vendiel,512,Majo no Takkyuubin,7
436,Katsuki,512,Majo no Takkyuubin,9
467,June,512,Majo no Takkyuubin,9
482,midnightq2,512,Majo no Takkyuubin,10
488,stoneblade,512,Majo no Takkyuubin,7
554,manateegirl,512,Majo no Takkyuubin,8
557,Renwin,512,Majo no Takkyuubin,7
574,Kirox,512,Majo no Takkyuubin,7
592,Enna,512,Majo no Takkyuubin,8
608,kittenbitten,512,Majo no Takkyuubin,8
609,Canal,512,Majo no Takkyuubin,6
632,aisakku,512,Majo no Takkyuubin,8
642,rd4everanime,512,Majo no Takkyuubin,9
648,Mumei,512,Majo no Takkyuubin,8
657,Wind,512,Majo no Takkyuubin,6
658,Gemelle,512,Majo no Takkyuubin,7
661,denkosensei,512,Majo no Takkyuubin,7
675,Arctic,512,Majo no Takkyuubin,6
677,tristanelf,512,Majo no Takkyuubin,8
678,CrimsonKnight,512,Majo no Takkyuubin,9
682,zonnikku,512,Majo no Takkyuubin,9
689,dnt,512,Majo no Takkyuubin,10
695,linoleumxx,512,Majo no Takkyuubin,9
713,demiotaku,512,Majo no Takkyuubin,7
721,Sayosi,512,Majo no Takkyuubin,8
728,Wickio,512,Majo no Takkyuubin,8
736,DistinctlyBenign,512,Majo no Takkyuubin,8
747,soyo,512,Majo no Takkyuubin,8
750,Henrique,512,Majo no Takkyuubin,8
753,tajad0l,512,Majo no Takkyuubin,7
761,Silver,512,Majo no Takkyuubin,9
767,alfe,512,Majo no Takkyuubin,7
784,Adila,512,Majo no Takkyuubin,9
803,Theowne,512,Majo no Takkyuubin,8
831,timbitstootsie,512,Majo no Takkyuubin,8
840,Dragon_Empress,512,Majo no Takkyuubin,7
852,leginag,512,Majo no Takkyuubin,8
859,Sora_Li,512,Majo no Takkyuubin,6
860,peipei,512,Majo no Takkyuubin,9
861,terai,512,Majo no Takkyuubin,9
877,SukieNeko,512,Majo no Takkyuubin,10
906,dmv915,512,Majo no Takkyuubin,8
916,thesundaywriter,512,Majo no Takkyuubin,7
943,itainteazy,512,Majo no Takkyuubin,8
949,chocopocky,512,Majo no Takkyuubin,7
960,niwasatou,512,Majo no Takkyuubin,8
962,Crospi,512,Majo no Takkyuubin,8
963,elevenletters,512,Majo no Takkyuubin,6
969,blueskycomplex,512,Majo no Takkyuubin,8
998,Sanna,512,Majo no Takkyuubin,9
20,vondur,5690,Nodame Cantabile: Finale,8
222,Notrik,5690,Nodame Cantabile: Finale,8
274,flink,5690,Nodame Cantabile: Finale,9
336,Skyw4lker,5690,Nodame Cantabile: Finale,8
357,zhambi,5690,Nodame Cantabile: Finale,9
426,cnsgurl23,5690,Nodame Cantabile: Finale,9
465,bloody,5690,Nodame Cantabile: Finale,9
467,June,5690,Nodame Cantabile: Finale,9
504,JusticeGundam,5690,Nodame Cantabile: Finale,9
558,zanmato666,5690,Nodame Cantabile: Finale,8
574,Kirox,5690,Nodame Cantabile: Finale,7
592,Enna,5690,Nodame Cantabile: Finale,9
689,dnt,5690,Nodame Cantabile: Finale,10
713,demiotaku,5690,Nodame Cantabile: Finale,8
757,Cidfan,5690,Nodame Cantabile: Finale,8
817,AKIO-NOIR,5690,Nodame Cantabile: Finale,8
949,chocopocky,5690,Nodame Cantabile: Finale,10
20,vondur,4477,Nodame Cantabile: Paris-hen,9
48,seif,4477,Nodame Cantabile: Paris-hen,7
80,koalatees,4477,Nodame Cantabile: Paris-hen,8
222,Notrik,4477,Nodame Cantabile: Paris-hen,8
274,flink,4477,Nodame Cantabile: Paris-hen,9
336,Skyw4lker,4477,Nodame Cantabile: Paris-hen,9
357,zhambi,4477,Nodame Cantabile: Paris-hen,8
390,martino,4477,Nodame Cantabile: Paris-hen,9
426,cnsgurl23,4477,Nodame Cantabile: Paris-hen,9
465,bloody,4477,Nodame Cantabile: Paris-hen,10
467,June,4477,Nodame Cantabile: Paris-hen,7
480,Sync,4477,Nodame Cantabile: Paris-hen,7
504,JusticeGundam,4477,Nodame Cantabile: Paris-hen,8
558,zanmato666,4477,Nodame Cantabile: Paris-hen,8
561,Ishiyumi,4477,Nodame Cantabile: Paris-hen,7
574,Kirox,4477,Nodame Cantabile: Paris-hen,5
592,Enna,4477,Nodame Cantabile: Paris-hen,8
632,aisakku,4477,Nodame Cantabile: Paris-hen,7
682,zonnikku,4477,Nodame Cantabile: Paris-hen,8
689,dnt,4477,Nodame Cantabile: Paris-hen,10
713,demiotaku,4477,Nodame Cantabile: Paris-hen,6
756,SkyDragon,4477,Nodame Cantabile: Paris-hen,9
767,alfe,4477,Nodame Cantabile: Paris-hen,7
803,Theowne,4477,Nodame Cantabile: Paris-hen,7
817,AKIO-NOIR,4477,Nodame Cantabile: Paris-hen,8
949,chocopocky,4477,Nodame Cantabile: Paris-hen,9
20,vondur,29803,Overlord,7
112,luffykun,29803,Overlord,9
157,KobaKoba,29803,Overlord,10
357,zhambi,29803,Overlord,7
368,Masterface7,29803,Overlord,8
392,Touhou,29803,Overlord,10
426,cnsgurl23,29803,Overlord,10
431,izikiel,29803,Overlord,8
436,Katsuki,29803,Overlord,7
467,June,29803,Overlord,6
557,Renwin,29803,Overlord,7
609,Canal,29803,Overlord,6
615,Yojiro,29803,Overlord,6
634,Deithwen,29803,Overlord,8
636,Rampage202,29803,Overlord,10
651,Artic,29803,Overlord,5
652,Wyko,29803,Overlord,9
682,zonnikku,29803,Overlord,8
689,dnt,29803,Overlord,7
706,therubicon,29803,Overlord,8
720,CoolCly,29803,Overlord,6
757,Cidfan,29803,Overlord,6
852,leginag,29803,Overlord,9
859,Sora_Li,29803,Overlord,8
869,p2thej115,29803,Overlord,7
949,chocopocky,29803,Overlord,7
962,Crospi,29803,Overlord,7
20,vondur,9253,Steins;Gate,10
81,Ramp,9253,Steins;Gate,9
82,Achtor,9253,Steins;Gate,8
130,Ezzpify,9253,Steins;Gate,10
208,Arinohyoshi,9253,Steins;Gate,10
274,flink,9253,Steins;Gate,9
295,AzraelNewtype,9253,Steins;Gate,8
357,zhambi,9253,Steins;Gate,8
368,Masterface7,9253,Steins;Gate,10
384,Rie,9253,Steins;Gate,10
396,Sources,9253,Steins;Gate,9
401,zylias,9253,Steins;Gate,10
410,Meow,9253,Steins;Gate,10
415,Valaris,9253,Steins;Gate,9
436,Katsuki,9253,Steins;Gate,9
499,cyborg,9253,Steins;Gate,9
508,Dawlight,9253,Steins;Gate,10
527,wildinferno16,9253,Steins;Gate,10
530,BereBob,9253,Steins;Gate,10
559,Gyad,9253,Steins;Gate,10
561,Ishiyumi,9253,Steins;Gate,9
564,NiLka,9253,Steins;Gate,10
574,Kirox,9253,Steins;Gate,8
592,Enna,9253,Steins;Gate,9
609,Canal,9253,Steins;Gate,6
614,fluffyanimals,9253,Steins;Gate,10
615,Yojiro,9253,Steins;Gate,9
616,Darki,9253,Steins;Gate,10
634,Deithwen,9253,Steins;Gate,9
638,NaughtyCalibur,9253,Steins;Gate,10
652,Wyko,9253,Steins;Gate,9
682,zonnikku,9253,Steins;Gate,10
738,Seanfirestarter,9253,Steins;Gate,7
756,SkyDragon,9253,Steins;Gate,10
757,Cidfan,9253,Steins;Gate,9
767,alfe,9253,Steins;Gate,8
789,cardin,9253,Steins;Gate,5
817,AKIO-NOIR,9253,Steins;Gate,9
859,Sora_Li,9253,Steins;Gate,9
869,p2thej115,9253,Steins;Gate,9
874,Aaron,9253,Steins;Gate,9
903,led,9253,Steins;Gate,10
906,dmv915,9253,Steins;Gate,9
916,thesundaywriter,9253,Steins;Gate,6
928,macskeptic,9253,Steins;Gate,7
949,chocopocky,9253,Steins;Gate,6
962,Crospi,9253,Steins;Gate,7
20,vondur,995,Tennis no Ouji-sama: Zenkoku Taikai-hen,8
23,Amuro,995,Tennis no Ouji-sama: Zenkoku Taikai-hen,8
48,seif,995,Tennis no Ouji-sama: Zenkoku Taikai-hen,5
91,marvin_9martian,995,Tennis no Ouji-sama: Zenkoku Taikai-hen,9
119,Phony2,995,Tennis no Ouji-sama: Zenkoku Taikai-hen,8
222,Notrik,995,Tennis no Ouji-sama: Zenkoku Taikai-hen,8
224,modious,995,Tennis no Ouji-sama: Zenkoku Taikai-hen,7
255,Sneaker,995,Tennis no Ouji-sama: Zenkoku Taikai-hen,10
274,flink,995,Tennis no Ouji-sama: Zenkoku Taikai-hen,7
