anime_id,Name,English name,Other name,Score,Genres,Synopsis,Type,Episodes,Aired,Premiered,Status,Producers,Licensors,Studios,Source,Duration,Rating,Rank,Popularity,Favorites,Scored By,Members,Image URL,Release_season,Tags,Release_year,End_year,Content_Warning,Related_Mange,Related_anime,Voice_actors,staff
52034,"""Oshi no Ko""",[Oshi No Ko],【推しの子】,8.98,"Drama, Supernatural","In the entertainment world, celebrities often show exaggerated versions of themselves to the public, concealing their true thoughts and struggles beneath elaborate lies. Fans buy into these fabrications, showering their idols with undying love and support, until something breaks the illusion. Sixteen-year-old rising star Ai Hoshino of pop idol group B Komachi has the world captivated; however, when she announces a hiatus due to health concerns, the news causes many to become worried.

As a huge fan of Ai, gynecologist Gorou Amemiya cheers her on from his countryside medical practice, wishing he could meet her in person one day. His wish comes true when Ai shows up at his hospital—not sick, but pregnant with twins! While the doctor promises Ai to safely deliver her children, he wonders if this encounter with the idol will forever change the nature of his relationship with her.",TV,11.0,"Apr 12, 2023 to Jun 28, 2023",spring 2023,Currently Airing,"Shueisha, CyberAgent, Kadokawa",Sentai Filmworks,Doga Kobo,Manga,30 min per ep,PG-13 - Teens 13 or older,14.0,401,18336,181665.0,512617,https://cdn.myanimelist.net/images/anime/1812/134736.jpg,,,,,,,,,
28851,Koe no Katachi,A Silent Voice,聲の形,8.94,"Award Winning, Drama","As a wild youth, elementary school student Shouya Ishida sought to beat boredom in the cruelest ways. When the deaf Shouko Nishimiya transfers into his class, Shouya and the rest of his class thoughtlessly bully her for fun. However, when her mother notifies the school, he is singled out and blamed for everything done to her. With Shouko transferring out of the school, Shouya is left at the mercy of his classmates. He is heartlessly ostracized all throughout elementary and middle school, while teachers turn a blind eye.

Now in his third year of high school, Shouya is still plagued by his wrongdoings as a young boy. Sincerely regretting his past actions, he sets out on a journey of redemption: to meet Shouko once more and make amends.

Koe no Katachi tells the heartwarming tale of Shouya's reunion with Shouko and his honest attempts to redeem himself, all while being continually haunted by the shadows of his past.",Movie,1.0,"Sep 17, 2016",UNKNOWN,Finished Airing,"Shochiku, Pony Canyon, Kodansha, ABC Animation, Quaras","Eleven Arts, NYAV Post",Kyoto Animation,Manga,2 hr 10 min,PG-13 - Teens 13 or older,17.0,19,83356,1523740.0,2193966,https://cdn.myanimelist.net/images/anime/1122/96435.jpg,,,,,,,,,
918,Gintama,Gintama,銀魂,8.94,"Action, Comedy, Sci-Fi","Edo is a city that was home to the vigor and ambition of samurai across the country. However, following feudal Japan's surrender to powerful aliens known as the ""Amanto,"" those aspirations now seem unachievable. With the once-influential shogunate rebuilt as a puppet government, a new law is passed that promptly prohibits all swords in public. 

Enter Gintoki Sakata, an eccentric silver-haired man who always carries around a wooden sword and maintains his stature as a samurai despite the ban. As the founder of Yorozuya, a small business for odd jobs, Gintoki often embarks on endeavors to help other people—though usually in rather strange and unforeseen ways. 

Assisted by Shinpachi Shimura, a boy with glasses supposedly learning the way of the samurai; Kagura, a tomboyish girl with superhuman strength and an endless appetite; and Sadaharu, their giant pet dog who loves biting on people's heads, the Yorozuya encounter anything from alien royalty to scuffles with local gangs in the ever-changing world of Edo.",TV,201.0,"Apr 4, 2006 to Mar 25, 2010",spring 2006,Finished Airing,"TV Tokyo, Aniplex, Dentsu, Trinity Sound, Audio Highs, Miracle Robo, Shueisha","Sentai Filmworks, Crunchyroll",Sunrise,Manga,24 min per ep,PG-13 - Teens 13 or older,16.0,138,57678,381428.0,1023068,https://cdn.myanimelist.net/images/anime/10/73274.jpg,Spring,"Action, Comedy, Drama, Sci Fi, Shounen, Aliens, Breaking the Fourth Wall, Crude, Feudal Japan, Gag, Parody, Samurai, Slapstick, Swordplay, Based on a Manga, Violence",2006.0,2010.0,Violence,"Gintama, 3-Z Class's Ginpachi-sensei (Light Novel), Gintama Kanketsu-hen: Yorozuya yo Eien Nare (Light Novel)","Gintama: Jump Festa 2005, Gintama: Jump Festa 2008, Gintama: Dai Hanseikai, Gintama: Shinyaku Benizakura-hen, Gintama', Gintama: Yorinuki Gintama-san on Theater 2D, Gintama': Enchousen, Gintama°, Gintama., Gintama: Porori-hen, Gintama.: Shirogane no Tamashii-hen, Gintama.: Shirogane no Tamashii-hen 2, Gintama: The Very Final","Gintoki Sakata : Tomokazu Sugita, Kagura : Rie Kugimiya, Shinpachi Shimura : Daisuke Sakaguchi, Ayumu Tojo : Kouji Yusa, Catherine : Yuu Sugimoto, Elizabeth : Misaki Sekiyama, Isao Kondo : Susumu Chiba, Kamui : Satoshi Hino, Hideaki Sorachi
Original Creator, Shinji Takamatsu
Director, Youichi Fujita
Director, Audio Highs
Music, Shinji Takeuchi
Character Design, Noriko Kobayashi
Producer, Fukashi Azuma
Producer, Naoki Sasada
Producer","Hideaki Sorachi : Original Creator, Shinji Takamatsu : Director, Youichi Fujita : Director, Audio Highs : Music, Shinji Takeuchi : Character Design, Noriko Kobayashi : Producer, Fukashi Azuma : Producer, Naoki Sasada : Producer"
4181,Clannad: After Story,Clannad: After Story,CLANNAD〜AFTER STORY〜 クラナド アフターストーリー,8.93,"Drama, Romance, Supernatural","Clannad: After Story, the sequel to the critically acclaimed slice-of-life series Clannad, begins after Tomoya Okazaki and Nagisa Furukawa graduate from high school. Together, they experience the emotional rollercoaster of growing up. Unable to decide on a course for his future, Tomoya learns the value of a strong work ethic and discovers the strength of Nagisa's support. Through the couple's dedication and unity of purpose, they push forward to confront their personal problems, deepen their old relationships, and create new bonds.

Time also moves on in the Illusionary World. As the plains grow cold with the approach of winter, the Illusionary Girl and the Garbage Doll are presented with a difficult situation that reveals the World's true purpose.

Based on the visual novel by Key and produced by Kyoto Animation, Clannad: After Story is an impactful drama highlighting the importance of family and the struggles of adulthood.",TV,24.0,"Oct 3, 2008 to Mar 27, 2009",fall 2008,Finished Airing,"Pony Canyon, TBS, Rakuonsha, Animation Do",Sentai Filmworks,Kyoto Animation,Visual novel,24 min per ep,PG-13 - Teens 13 or older,19.0,114,68949,639729.0,1149886,https://cdn.myanimelist.net/images/anime/1299/110774.jpg,,,,,,,,,
35180,3-gatsu no Lion 2nd Season,March Comes In Like A Lion 2nd Season,3月のライオン 第2シリーズ,8.93,Drama,"Now in his second year of high school, Rei Kiriyama continues pushing through his struggles in the professional shogi world as well as his personal life. Surrounded by vibrant personalities at the shogi hall, the school club, and in the local community, his solitary shell slowly begins to crack. Among them are the three Kawamoto sisters—Akari, Hinata, and Momo—who forge an affectionate and familial bond with Rei. Through these ties, he realizes that everyone is burdened by their own emotional hardships and begins learning how to rely on others while supporting them in return. 

Nonetheless, the life of a professional is not easy. Between tournaments, championships, and title matches, the pressure mounts as Rei advances through the ranks and encounters incredibly skilled opponents. As he manages his relationships with those who have grown close to him, the shogi player continues to search for the reason he plays the game that defines his career.",TV,22.0,"Oct 14, 2017 to Mar 31, 2018",fall 2017,Finished Airing,"Aniplex, Dentsu, NHK, Hakusensha, Asmik Ace, Toy's Factory",Aniplex of America,Shaft,Manga,25 min per ep,PG-13 - Teens 13 or older,18.0,555,14837,190849.0,383674,https://cdn.myanimelist.net/images/anime/3/88469.jpg,,,,,,,,,
2904,Code Geass: Hangyaku no Lelouch R2,Code Geass: Lelouch of the Rebellion R2,コードギアス 反逆のルルーシュ 続編,8.91,"Action, Award Winning, Drama, Sci-Fi","One year has passed since the Black Rebellion, a failed uprising against the Holy Britannian Empire led by the masked vigilante Zero, who is now missing. At a loss without their revolutionary leader, Area 11's resistance group—the Black Knights—find themselves too powerless to combat the brutality inflicted upon the Elevens by Britannia, which has increased significantly in order to crush any hope of a future revolt. 

Lelouch Lamperouge, having lost all memory of his double life, is living peacefully alongside his friends as a high school student at Ashford Academy. His former partner C.C., unable to accept this turn of events, takes it upon herself to remind him of his past purpose, hoping that the mastermind Zero will rise once again to finish what he started, in this thrilling conclusion to the series.",TV,25.0,"Apr 6, 2008 to Sep 28, 2008",spring 2008,Finished Airing,"Bandai Visual, Mainichi Broadcasting System, Bandai, Bandai Namco Entertainment, Hakuhodo DY Media Partners","Funimation, Bandai Entertainment",Sunrise,Original,24 min per ep,R - 17+ (violence & profanity),20.0,47,74578,1145264.0,1699634,https://cdn.myanimelist.net/images/anime/1088/135089.jpg,,,,,,,,,
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,Gintama: The Movie: The Final Chapter: Be Forever Yorozuya,劇場版 銀魂 完結篇 万事屋よ永遠なれ,8.91,"Action, Comedy, Sci-Fi","When Gintoki apprehends a movie pirate at a premiere, he checks the camera's footage and finds himself transported to a bleak, post-apocalyptic version of Edo, where a mysterious epidemic called the ""White Plague"" has ravished the world's population. It turns out that the movie pirate wasn't a pirate after all—it was an android time machine, and Gintoki has been hurtled five years into the future! Shinpachi and Kagura, his Yorozuya cohorts, have had a falling out and are now battle-hardened solo vigilantes and he himself has been missing for years, disappearing without a trace after scribbling a strange message in his journal.

Setting out in the disguise given to him by the android time machine, Gintoki haphazardly reunites the Yorozuya team to investigate the White Plague, and soon discovers that the key to saving the future lies in the darkness of his own past. Determined to confront a powerful foe, he makes an important discovery—with a ragtag band of friends and allies at his side, he doesn't have to fight alone.",Movie,1.0,"Jul 6, 2013",UNKNOWN,Finished Airing,"TV Tokyo, Aniplex, Dentsu, Bandai, Warner Bros. Japan, Shueisha",UNKNOWN,Sunrise,Manga,1 hr 50 min,PG-13 - Teens 13 or older,21.0,977,2091,129726.0,229376,https://cdn.myanimelist.net/images/anime/10/51723.jpg,,,,,,,,,
37987,Violet Evergarden Movie,Violet Evergarden: The Movie,劇場版 ヴァイオレット・エヴァーガーデン,8.9,"Award Winning, Drama, Fantasy","Several years have passed since the end of The Great War. As the radio tower in Leidenschaftlich continues to be built, telephones will soon become more relevant, leading to a decline in demand for ""Auto Memory Dolls."" Even so, Violet Evergarden continues to rise in fame after her constant success with writing letters. However, sometimes the one thing you long for is the one thing that does not appear.

Violet Evergarden Movie follows Violet as she continues to comprehend the concept of emotion and the meaning of love. At the same time, she pursues a glimmer of hope that the man who once told her, ""I love you,"" may still be alive even after the many years that have passed.",Movie,1.0,"Sep 18, 2020",UNKNOWN,Finished Airing,"Shochiku, ABC Animation",Funimation,Kyoto Animation,Light novel,2 hr 20 min,PG-13 - Teens 13 or older,22.0,368,8184,239103.0,547686,https://cdn.myanimelist.net/images/anime/1825/110716.jpg,,"Drama, Melancholy, War, Based on a Light Novel, Violence",2020.0,,Violence,"Violet Evergarden (Light Novel), Violet Evergarden Gaiden (Light Novel), Violet Evergarden: Ever After (Light Novel)","Violet Evergarden, Violet Evergarden Special, Violet Evergarden: Eternity and the Auto Memory Doll","Claudia Hoggins : Takehito Koyasu, Gilbert Bougainvillea : Daisuke Namikawa, Violet Evergarden : Yui Ishikawa, Benedict Blue : Kouki Uchiyama, Daisy Magnolia : Sumire Morohoshi, Dietfried Bougainvillea : Hidenobu Kiuchi, Iris Cannary : Haruka Tomatsu, Ulysse : Kaori Mizuhashi, Kana Akatsuki
Original Creator, Taichi Ishidate
Director & Episode Director & Storyboard, Evan Call
Music, Akiko Takase
Animation Director & Character Design & Chief Animation Director, Kouhei Funamoto
Photography Director, Mikiko Watanabe
Art Director, Yuka Yoneda
Color Design, Youta Tsuruoka
Sound Director","Kana Akatsuki : Original Creator, Taichi Ishidate : Director & Episode Director & Storyboard, Evan Call : Music, Akiko Takase : Animation Director & Character Design & Chief Animation Director, Kouhei Funamoto : Photography Director, Mikiko Watanabe : Art Director, Yuka Yoneda : Color Design, Youta Tsuruoka : Sound Director"
37491,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,Gintama.: Silver Soul Arc - Second Half War,銀魂. 銀ノ魂篇 後半戦,8.88,"Action, Comedy, Sci-Fi","Following the temporary retreat of the Altana Liberation Army from the Kabuki District, the state of the war has seemingly improved. However, as the Oniwaban, Shinsengumi, and residents of the district combat the army's remnants, Edo's greatest inventor Gengai Hiraga is abducted. Responsible for causing the enemy's withdrawal by rendering their weapons useless, Gengai's nanomachine virus is now at risk of being shut down.

Meanwhile, a laser capable of obliterating a planet is activated in Earth's orbit on the Liberation Army's mother ship. Another battle ensues when Shinsuke Takasugi and the rest of the Kiheitai arrive on the vessel to stop the weapon from firing. Forced to fight a war on two fronts, the Yorozuya and their allies must prevail on both sides to save Edo and the rest of the world.",TV,14.0,"Jul 9, 2018 to Oct 8, 2018",summer 2018,Finished Airing,"TV Tokyo, Aniplex, Dentsu, Shueisha",UNKNOWN,Bandai Namco Pictures,Manga,24 min per ep,PG-13 - Teens 13 or older,24.0,1183,1022,89450.0,185755,https://cdn.myanimelist.net/images/anime/1776/96566.jpg,,,,,,,,,
35247,Owarimonogatari 2nd Season,Owarimonogatari Second Season,終物語,8.88,"Comedy, Mystery, Supernatural","Following an encounter with oddity specialist Izuko Gaen, third-year high school student Koyomi Araragi wakes up in a strange, deserted void only to be greeted by a joyfully familiar face in an alarmingly unfamiliar place.  

Araragi, with the help of his girlfriend Hitagi Senjougahara, maneuvers through the webs of his past and the perplexities of the present in search of answers. However, fate once again delivers him to the eccentric transfer student Ougi Oshino, who brings forth an unexpected proposal that may unearth the very foundation to which he is anchored. As Araragi peels back the layers of mystery surrounding an apparition, he discovers a truth not meant to be revealed.",TV,7.0,"Aug 12, 2017 to Aug 13, 2017",summer 2017,Finished Airing,"Aniplex, Kodansha",Aniplex of America,Shaft,Light novel,22 min per ep,R - 17+ (violence & profanity),23.0,568,8466,183179.0,380415,https://cdn.myanimelist.net/images/anime/6/87322.jpg,,,,,,,,,
19,Monster,Monster,モンスター,8.87,"Drama, Mystery, Suspense","Dr. Kenzou Tenma, an elite neurosurgeon recently engaged to his hospital director's daughter, is well on his way to ascending the hospital hierarchy. That is until one night, a seemingly small event changes Dr. Tenma's life forever. While preparing to perform surgery on someone, he gets a call from the hospital director telling him to switch patients and instead perform life-saving brain surgery on a famous performer. His fellow doctors, fiancée, and the hospital director applaud his accomplishment; but because of the switch, a poor immigrant worker is dead, causing Dr. Tenma to have a crisis of conscience.

So when a similar situation arises, Dr. Tenma stands his ground and chooses to perform surgery on the young boy Johan Liebert instead of the town's mayor. Unfortunately, this choice leads to serious ramifications for Dr. Tenma—losing his social standing being one of them. However, with the mysterious death of the director and two other doctors, Dr. Tenma's position is restored. With no evidence to convict him, he is released and goes on to attain the position of hospital director. 

Nine years later when Dr. Tenma saves the life of a criminal, his past comes back to haunt him—once again, he comes face to face with the monster he operated on. He must now embark on a quest of pursuit to make amends for the havoc spread by the one he saved.",TV,74.0,"Apr 7, 2004 to Sep 28, 2005",spring 2004,Finished Airing,"VAP, Shogakukan-Shueisha Productions, Nippon Television Network",VIZ Media,Madhouse,Manga,24 min per ep,R+ - Mild Nudity,26.0,142,47235,368569.0,1013100,https://cdn.myanimelist.net/images/anime/10/18793.jpg,Spring,"Drama, Mystery, Seinen, Conspiracy, Crime, Doctors, Europe, Framed for a Crime, Germany, Medical, Noir, Psychological, Psychopaths, Revenge, Serial Killers, Thriller, Based on a Manga, Mature Themes,, Domestic Abuse",2004.0,2005.0,"Mature Themes,, Domestic Abuse","Monster, Mou Hitotsu no Monster: The Investigative Report (Light Novel)","Monster Extra, Monster Special Edition","Dieter : Junko Takeuchi, Eva Heinemann : Mami Koyama, Heinrich Lunge : Tsutomu Isobe, Johan Liebert : Nozomu Sasaki, Kenzo Tenma : Hidenobu Kiuchi, Nina Fortner : Mamiko Noto, Blue Sophie : Kazuko Yanaga, Christoph Sievernich : Masashi Hironaka, Naoki Urasawa
Original Creator, Masayuki Kojima
Director, Ryousuke Nakamura
Assistant Director & Episode Director & Screenplay & Storyboard, Kuniaki Haishima
Music, Shigeru Fujita
Character Design, Masao Maruyama
Producer, Manabu Tamura
Producer, Hiroshi Yamashita
Producer","Naoki Urasawa : Original Creator, Masayuki Kojima : Director, Ryousuke Nakamura : Assistant Director & Episode Director & Screenplay & Storyboard, Kuniaki Haishima : Music, Shigeru Fujita : Character Design, Masao Maruyama : Producer, Manabu Tamura : Producer, Hiroshi Yamashita : Producer"
